id,Category,name,subtitle,price,discount_price,main_image_url,secondary_image_url,nutritional_info
2807,Refresco de cola,Refresco cola Hacendado Zero azúcar Zero cafeína,6 latas x 330 ml,"1,98 €",,https://prod-mercadona.imgix.net/images/00d28b1d4514e4abc75b635a105161e5.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/4a68d899345a64b2a4604b31cf35fe9d.jpg?fit=crop&h=600&w=600,"Refresco cola Hacendado Zero azúcar Zero cafeína, 6 latas x 330 Mililitros, 1,98€ por Pack"
2808,Refresco de cola,Refresco cola Hacendado Zero azúcar Zero cafeína,Lata 330 ml,"0,33 €",,https://prod-mercadona.imgix.net/images/f1cfcf378f222147d5581ac4fec9ba00.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/728e2a1b52858c274c7f05ebd8661759.jpg?fit=crop&h=600&w=600,"Refresco cola Hacendado Zero azúcar Zero cafeína, Lata, 330 Mililitros, 0,33€ por Unidad"
2809,Vino rosado,Vino rosado D.O Navarra Hypatia,Botella 750 ml,"2,10 €",,https://prod-mercadona.imgix.net/images/f2c43710af7bdec97b19098a1f427618.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/7b98523eb508573d540b42f7d6b8cf5a.jpg?fit=crop&h=600&w=600,"Vino rosado D.O Navarra Hypatia, Botella, 750 Mililitros, 2,10€ por Unidad"
2810,Vino rosado,Vino rosado D.O La Mancha Fidencio,Botella 750 ml,"1,55 €",,https://prod-mercadona.imgix.net/images/e2a1cf6d99377c594fd2fd3d58540b37.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/0a3cc0657129fe1669c62d8cf5915960.jpg?fit=crop&h=600&w=600,"Vino rosado D.O La Mancha Fidencio, Botella, 750 Mililitros, 1,55€ por Unidad"
2811,Vino rosado,Vino rosado Dominio de Borgia,Garrafa 2 L,"2,70 €",,https://prod-mercadona.imgix.net/images/b601a30f51db85458c981667c27a8e5c.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/717b67bacb922a707fbab840c285caf8.jpg?fit=crop&h=600&w=600,"Vino rosado Dominio de Borgia, Garrafa, 2 Litros, 2,70€ por Unidad"
2812,Vino rosado,Vino rosado D.O Rioja Arteso Clarete,Botella 750 ml,"3,25 €",,https://prod-mercadona.imgix.net/images/dcb5d2921302d631ddb15341c4956601.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/2d3ef81b0e231c2f36014f4bf2f4eac2.jpg?fit=crop&h=600&w=600,"Vino rosado D.O Rioja Arteso Clarete, Botella, 750 Mililitros, 3,25€ por Unidad"
2813,Vino rosado,Vino rosado D.O Cigales ValdeSalud,Botella 750 ml,"2,70 €",,https://prod-mercadona.imgix.net/images/648f4441298ef0aad7ab86b742ec874f.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/59220e3cd1a69c185203b7fad7fafaf5.jpg?fit=crop&h=600&w=600,"Vino rosado D.O Cigales ValdeSalud, Botella, 750 Mililitros, 2,70€ por Unidad"
2814,Agua,Agua mineral grande Bronchales,Garrafa 6 L,"1,28 €",,https://prod-mercadona.imgix.net/images/66cc0d02f8e7c1ae6820ce725f05e80d.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/2d815f65ac5225b7a5b187c70c712ca1.jpg?fit=crop&h=600&w=600,"Agua mineral grande Bronchales, Garrafa, 6 Litros, 1,28€ por Unidad"
2815,Agua,Agua mineral grande Bronchales,"6 botellas x 1,5 L","2,34 €",,https://prod-mercadona.imgix.net/images/eda82b8b1f3b615a65f57985f96ce938.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/6925a8518de7f076e8885d0703a28923.jpg?fit=crop&h=600&w=600,"Agua mineral grande Bronchales, 6 botellas x 1,5 Litros, 2,34€ por Pack"
2816,Agua,Agua mineral grande Bronchales,"Botella 1,5 L","0,39 €",,https://prod-mercadona.imgix.net/images/4926e01c3b840a50863dc57ce3281adb.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/1920d7be52be9c0a320ba324547f2fcd.jpg?fit=crop&h=600&w=600,"Agua mineral grande Bronchales, Botella, 1,5 Litros, 0,39€ por Unidad"
2817,Agua,Agua mineral mediana Bronchales,6 botellas x 1 L,"3,00 €",,https://prod-mercadona.imgix.net/images/d57255409ef72ab939301f6af2ee8101.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/419785702167356a6f0b06d53d592346.jpg?fit=crop&h=600&w=600,"Agua mineral mediana Bronchales, 6 botellas x 1 Litro, 3,00€ por Pack"
2818,Agua,Agua mineral mediana Bronchales,Botella 1 L,"0,50 €",,https://prod-mercadona.imgix.net/images/6e84eab2d705554708c609c142b3c135.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/037c1562d9d29c9395b504043735e099.jpg?fit=crop&h=600&w=600,"Agua mineral mediana Bronchales, Botella, 1 Litro, 0,50€ por Unidad"
2819,Agua,Agua mineral pequeña Bronchales,6 botellas x 500 ml,"1,74 €",,https://prod-mercadona.imgix.net/images/e13d2747bd5d52c06a55b1b9f49688bc.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/540a01cf5d5a5b4c723ecd95c79465d6.jpg?fit=crop&h=600&w=600,"Agua mineral pequeña Bronchales, 6 botellas x 500 Mililitros, 1,74€ por Pack"
2820,Agua,Agua mineral pequeña Bronchales,Botella 500 ml,"0,29 €",,https://prod-mercadona.imgix.net/images/a808146ec346f60a6d99fcf056ab0d73.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/540a01cf5d5a5b4c723ecd95c79465d6.jpg?fit=crop&h=600&w=600,"Agua mineral pequeña Bronchales, Botella, 500 Mililitros, 0,29€ por Unidad"
2821,Agua,Agua mineral pequeña Bronchales tapón infantil,6 botellas x 330 ml,"2,40 €",,https://prod-mercadona.imgix.net/images/9d28e903d00219a04b8ce1985c84944f.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/c1a260bae266c2644c63c47268212eec.jpg?fit=crop&h=600&w=600,"Agua mineral pequeña Bronchales tapón infantil, 6 botellas x 330 Mililitros, 2,40€ por Pack"
2822,Agua,Agua mineral pequeña Bronchales tapón infantil,Botella 330 ml,"0,40 €",,https://prod-mercadona.imgix.net/images/8a65b933d12f6a6810bba1372aa1a717.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/4a13aa6eff45d1da2a826cbf66938d56.jpg?fit=crop&h=600&w=600,"Agua mineral pequeña Bronchales tapón infantil, Botella, 330 Mililitros, 0,40€ por Unidad"
2823,Agua,Agua mineral grande Cortes,Garrafa 8 L,"0,92 €",,https://prod-mercadona.imgix.net/images/a56c2febe9cc111eea5a2ac8e8a4ac5e.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/2283a74f0480462e8ac347bad14de1d0.jpg?fit=crop&h=600&w=600,"Agua mineral grande Cortes, Garrafa, 8 Litros, 0,92€ por Unidad"
2824,Agua,Agua mineral grande Cortes,Garrafa 6 L,"0,79 €",,https://prod-mercadona.imgix.net/images/a72bb89c357e569acc293f5081136206.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/2c82d3ca446a721e79bf12191d8725f7.jpg?fit=crop&h=600&w=600,"Agua mineral grande Cortes, Garrafa, 6 Litros, 0,79€ por Unidad"
2825,Agua,Agua mineral grande Cortes,"6 botellas x 1,5 L","1,50 €",,https://prod-mercadona.imgix.net/images/9553aa28a65f256497fbe2fd4534b828.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/cc920e87a95fee978eaee8131ad2c760.jpg?fit=crop&h=600&w=600,"Agua mineral grande Cortes, 6 botellas x 1,5 Litros, 1,50€ por Pack"
2826,Agua,Agua mineral grande Cortes,"Botella 1,5 L","0,25 €",,https://prod-mercadona.imgix.net/images/51c9dca7a30087f81fb22a586431fc3e.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/242478552b7a189d5c4cd4f0ebaa48bd.jpg?fit=crop&h=600&w=600,"Agua mineral grande Cortes, Botella, 1,5 Litros, 0,25€ por Unidad"
2827,Agua,Agua mineral mediana Cortes,6 botellas x 1 L,"2,40 €",,https://prod-mercadona.imgix.net/images/c2a5599cc76c55ff082d59576351029f.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/9deb3dbb4bc59c7291f95bae5875d91b.jpg?fit=crop&h=600&w=600,"Agua mineral mediana Cortes, 6 botellas x 1 Litro, 2,40€ por Pack"
2828,Agua,Agua mineral mediana Cortes,Botella 1 L,"0,40 €",,https://prod-mercadona.imgix.net/images/5021f011386c8cb1e3a1d21c03cdadc8.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/9deb3dbb4bc59c7291f95bae5875d91b.jpg?fit=crop&h=600&w=600,"Agua mineral mediana Cortes, Botella, 1 Litro, 0,40€ por Unidad"
2829,Agua,Agua mineral pequeña Cortes,6 botellas x 500 ml,"1,44 €",,https://prod-mercadona.imgix.net/images/da8277237500fa130439951065afa7a7.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/a0404784c306a5e8f22a44379af4e7bf.jpg?fit=crop&h=600&w=600,"Agua mineral pequeña Cortes, 6 botellas x 500 Mililitros, 1,44€ por Pack"
2830,Agua,Agua mineral pequeña Cortes,Botella 500 ml,"0,24 €",,https://prod-mercadona.imgix.net/images/7859f0c0c61e68ca6fedc004ab1b74da.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/a0404784c306a5e8f22a44379af4e7bf.jpg?fit=crop&h=600&w=600,"Agua mineral pequeña Cortes, Botella, 500 Mililitros, 0,24€ por Unidad"
2831,Agua,Agua mineral pequeña Cortes tapón infantil,6 botellas x 330 ml,"1,56 €",,https://prod-mercadona.imgix.net/images/319d6bcf5540920cbaf7ff18425c5926.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/0f143be0cc0b897ce1ffe4390d5b8c35.jpg?fit=crop&h=600&w=600,"Agua mineral pequeña Cortes tapón infantil, 6 botellas x 330 Mililitros, 1,56€ por Pack"
2832,Agua,Agua mineral pequeña Cortes tapón infantil,Botella 330 ml,"0,26 €",,https://prod-mercadona.imgix.net/images/87f8f857fc29d43d2f29a1e3d732b0e9.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/e941d7d0c0ab183ae2b00be2ae453c9e.jpg?fit=crop&h=600&w=600,"Agua mineral pequeña Cortes tapón infantil, Botella, 330 Mililitros, 0,26€ por Unidad"
2833,Agua,Agua mineral grande Bezoya,"6 botellas x 1,5 L","4,44 €",,https://prod-mercadona.imgix.net/images/2af69bfbbbb9b2279a1200f3ca67c6d4.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/b21a3729b8945bbdd2c364f0e49a468d.jpg?fit=crop&h=600&w=600,"Agua mineral grande Bezoya, 6 botellas x 1,5 Litros, 4,44€ por Pack"
2834,Agua,Agua mineral grande Bezoya,"Botella 1,5 L","0,74 €",,https://prod-mercadona.imgix.net/images/395e4ba77d529fa308a651fe2d376b14.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/f6fe293b3fd57d598a4d95bb98afc2ad.jpg?fit=crop&h=600&w=600,"Agua mineral grande Bezoya, Botella, 1,5 Litros, 0,74€ por Unidad"
2835,Agua,Agua mineral grande Nestlé Aquarel,"6 botellas x 1,5 L","3,72 €",,https://prod-mercadona.imgix.net/images/1245dfad261749ffd57788d4eb837ef1.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/34be9e83382b48631a8eacdd89290415.jpg?fit=crop&h=600&w=600,"Agua mineral grande Nestlé Aquarel, 6 botellas x 1,5 Litros, 3,72€ por Pack"
2836,Agua,Agua mineral grande Nestlé Aquarel,"Botella 1,5 L","0,62 €",,https://prod-mercadona.imgix.net/images/271842cd61ddc0fc2672b2f27411ae55.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/90a90e6391042b62ba1eb53e57ae37f9.jpg?fit=crop&h=600&w=600,"Agua mineral grande Nestlé Aquarel, Botella, 1,5 Litros, 0,62€ por Unidad"
2837,Agua,Agua mineral grande Font Vella,"6 botellas x 1,5 L","4,32 €","4,32 €",https://prod-mercadona.imgix.net/images/ea42298110c6953182756caa154348b4.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/28a031ec4e90e3ebd7c413c6cd4991d4.jpg?fit=crop&h=600&w=600,"Agua mineral grande Font Vella, 6 botellas x 1,5 Litros, Precio anterior: 4,32€ por Pack, Precio actual: 3,90€ por Pack"
2838,Agua,Agua mineral grande Font Vella,"Botella 1,5 L","0,75 €","0,75 €",https://prod-mercadona.imgix.net/images/9c28621712d73b984302a64676d7c06f.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/93f9a5109eab07d071e5f74f11c41597.jpg?fit=crop&h=600&w=600,"Agua mineral grande Font Vella, Botella, 1,5 Litros, Precio anterior: 0,75€ por Unidad, Precio actual: 0,68€ por Unidad"
2839,Agua,Agua mineral grande Solán de Cabras,"6 botellas x 1,5 L","5,52 €",,https://prod-mercadona.imgix.net/images/f4fec39a0a59025b5b6713eeb2f248a2.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/0c81dd99da6dc6a4209446598bdfcfb8.jpg?fit=crop&h=600&w=600,"Agua mineral grande Solán de Cabras, 6 botellas x 1,5 Litros, 5,52€ por Pack"
2840,Agua,Agua mineral grande Solán de Cabras,"Botella 1,5 L","0,92 €",,https://prod-mercadona.imgix.net/images/f5a0f1d91e8b4be9323cd0fcbba32198.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/b616cc099abf8749b219785a7defe3ab.jpg?fit=crop&h=600&w=600,"Agua mineral grande Solán de Cabras, Botella, 1,5 Litros, 0,92€ por Unidad"
2841,Agua,Agua mineral grande Lanjarón,"6 botellas x 1,5 L","4,20 €",,https://prod-mercadona.imgix.net/images/db8f44b5ad9a3338c89e35bf66f02c98.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/640c2c98f54675f7b75b932936906f31.jpg?fit=crop&h=600&w=600,"Agua mineral grande Lanjarón, 6 botellas x 1,5 Litros, 4,20€ por Pack"
2842,Agua,Agua mineral grande Lanjarón,"Botella 1,5 L","0,73 €",,https://prod-mercadona.imgix.net/images/db845275ca4df13a54a62375e7249ed5.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/fc2c7e2358f4251813b5652590abcbf8.jpg?fit=crop&h=600&w=600,"Agua mineral grande Lanjarón, Botella, 1,5 Litros, 0,73€ por Unidad"
2843,Agua,Agua de coco Hacendado 100% natural,Brick 1 L,"2,60 €",,https://prod-mercadona.imgix.net/images/c36335b1c5009321b8c4c017d7b0ee47.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/1d80ff12b45b5ff955359a166953c373.jpg?fit=crop&h=600&w=600,"Agua de coco Hacendado 100% natural, Brick, 1 Litro, 2,60€ por Unidad"
2844,Agua,Agua mineral con gas grande Vichy Catalan,Botella 1 L,"1,49 €",,https://prod-mercadona.imgix.net/images/7bd8166f83035d60e61a997fe40ee7be.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/369645723093ace6fcb21edb74e8aa20.jpg?fit=crop&h=600&w=600,"Agua mineral con gas grande Vichy Catalan, Botella, 1 Litro, 1,49€ por Unidad"
2845,Agua,Agua mineral con gas pequeña Vichy Catalan,6 botellas x 300 ml,"5,89 €",,https://prod-mercadona.imgix.net/images/e3a005d4a975650af9c856bc99cce6d6.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/8c4dea3b633c4e7bb8420699e0224fbe.jpg?fit=crop&h=600&w=600,"Agua mineral con gas pequeña Vichy Catalan, 6 botellas x 300 Mililitros, 5,89€ por Pack"
2846,Agua,Agua mineral con gas grande Cortes,"6 botellas x 1,5 L","2,58 €",,https://prod-mercadona.imgix.net/images/4e634d21ab9467c9e9135d5df09361e6.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/fbcad0b8195ff54c6eec6c35f41beee0.jpg?fit=crop&h=600&w=600,"Agua mineral con gas grande Cortes, 6 botellas x 1,5 Litros, 2,58€ por Pack"
2847,Agua,Agua mineral con gas grande Cortes,"Botella 1,5 L","0,43 €",,https://prod-mercadona.imgix.net/images/09ff1db3ce9ea9690b050a7786c8cc22.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/fbcad0b8195ff54c6eec6c35f41beee0.jpg?fit=crop&h=600&w=600,"Agua mineral con gas grande Cortes, Botella, 1,5 Litros, 0,43€ por Unidad"
2848,Agua,Agua mineral con gas pequeña Cortes,6 botellas x 500 ml,"1,74 €",,https://prod-mercadona.imgix.net/images/0b37af34adf1769fd19814afd773deca.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/3fb8c94015d96b1c2bd8ef4d6ae62c88.jpg?fit=crop&h=600&w=600,"Agua mineral con gas pequeña Cortes, 6 botellas x 500 Mililitros, 1,74€ por Pack"
2849,Agua,Agua mineral con gas pequeña Cortes,Botella 500 ml,"0,29 €",,https://prod-mercadona.imgix.net/images/6ee91acbd50882e4ef4fbadff408c70a.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/3fb8c94015d96b1c2bd8ef4d6ae62c88.jpg?fit=crop&h=600&w=600,"Agua mineral con gas pequeña Cortes, Botella, 500 Mililitros, 0,29€ por Unidad"
2850,Agua,Agua mineral con gas grande San Pellegrino,6 botellas x 1 L,"8,34 €",,https://prod-mercadona.imgix.net/images/bbba4d16107d06a0de2212b907fa830e.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/daa96c4a6db328228dd5666fb5019bbc.jpg?fit=crop&h=600&w=600,"Agua mineral con gas grande San Pellegrino, 6 botellas x 1 Litro, 8,34€ por Pack"
2851,Agua,Agua mineral con gas grande San Pellegrino,Botella 1 L,"1,39 €",,https://prod-mercadona.imgix.net/images/39f10541d66d2fd82766ef1ac1fc5071.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/f546b347c723b9c071313c21fb982da5.jpg?fit=crop&h=600&w=600,"Agua mineral con gas grande San Pellegrino, Botella, 1 Litro, 1,39€ por Unidad"
2852,Agua,Agua de soda con sifón La Casa,"Botella 1,5 L","1,60 €",,https://prod-mercadona.imgix.net/images/ac1b9011a5c536c91fd9e2a5a0af0355.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/e58b72932069a7b27c74f922762b8f26.jpg?fit=crop&h=600&w=600,"Agua de soda con sifón La Casa, Botella, 1,5 Litros, 1,60€ por Unidad"
2853,Agua,Agua mineral con gas grande Fonter,6 botellas x 1 L,"6,84 €",,https://prod-mercadona.imgix.net/images/aa967c732ebc0a4561e1795f1c5d2b48.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/be6a171ab87e45dafbce771072efe469.jpg?fit=crop&h=600&w=600,"Agua mineral con gas grande Fonter, 6 botellas x 1 Litro, 6,84€ por Pack"
2854,Agua,Agua mineral con gas grande Fonter,Botella 1 L,"1,14 €",,https://prod-mercadona.imgix.net/images/7dc39fefc1562346e338f82aba5b0ebb.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/dad18666c5e4ed9fda9a0cce1b688217.jpg?fit=crop&h=600&w=600,"Agua mineral con gas grande Fonter, Botella, 1 Litro, 1,14€ por Unidad"
2855,Agua,Gaseosa Hacendado grande,"Botella 1,5 L","0,55 €",,https://prod-mercadona.imgix.net/images/af053b1c60e1e737c797d2e5bd096a58.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/59235c6e74d3512663c9400432a7123e.jpg?fit=crop&h=600&w=600,"Gaseosa Hacendado grande, Botella, 1,5 Litros, 0,55€ por Unidad"
2856,Agua,Gaseosa Hacendado pequeña,6 botellas x 500 ml,"2,04 €",,https://prod-mercadona.imgix.net/images/bddfe97a611cc3ed02ee9be4dbd801db.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/2eaf5ab19ec165be450edf7d0d15c37c.jpg?fit=crop&h=600&w=600,"Gaseosa Hacendado pequeña, 6 botellas x 500 Mililitros, 2,04€ por Pack"
2857,Agua,Gaseosa Hacendado pequeña,Botella 500 ml,"0,34 €",,https://prod-mercadona.imgix.net/images/46a15a46fde60b26d8c637e38b6abb5b.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/8ffbc846bdd037b89e266ffeff61f98a.jpg?fit=crop&h=600&w=600,"Gaseosa Hacendado pequeña, Botella, 500 Mililitros, 0,34€ por Unidad"
2858,Agua,Gaseosa La Casera grande,"2 botellas x 1,5 L","2,45 €","2,45 €",https://prod-mercadona.imgix.net/images/afadc927c358da882f80347e3a0ab126.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/4898cf79fbca17a7a820876bf4c0f48b.jpg?fit=crop&h=600&w=600,"Gaseosa La Casera grande, 2 botellas x 1,5 Litros, Precio anterior: 2,45€ por Pack, Precio actual: 1,88€ por Pack"
2859,Agua,Gaseosa La Casera grande,"Botella 1,5 L","1,25 €","1,25 €",https://prod-mercadona.imgix.net/images/6bb8bb37bdf8b41d19a11c0bc52ead8f.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/4898cf79fbca17a7a820876bf4c0f48b.jpg?fit=crop&h=600&w=600,"Gaseosa La Casera grande, Botella, 1,5 Litros, Precio anterior: 1,25€ por Unidad, Precio actual: 1,00€ por Unidad"
2860,Vino lambrusco y espumoso,Lambrusco dell'Emilia rosado espumoso Piccolo Giovanni,Botella 750 ml,"2,00 €",,https://prod-mercadona.imgix.net/images/d171a3df65d01b7e63ebd3c3543ef086.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/1c94dc2ad859ff82808bafe6d3b547a5.jpg?fit=crop&h=600&w=600,"Lambrusco dell'Emilia rosado espumoso Piccolo Giovanni, Botella, 750 Mililitros, 2,00€ por Unidad"
2861,Vino lambrusco y espumoso,Vino blanco espumoso verdejo DulZ.Ze frizzante,Botella 750 ml,"2,70 €",,https://prod-mercadona.imgix.net/images/1c22d39e6430a588dd9eae64e8a19d89.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/c39fa85a2bb84ee4f20789eca213b57c.jpg?fit=crop&h=600&w=600,"Vino blanco espumoso verdejo DulZ.Ze frizzante, Botella, 750 Mililitros, 2,70€ por Unidad"
2862,Vino lambrusco y espumoso,Vino tinto dulce de aguja Rosso Dolce Cueva peccato frizzante,Botella 750 ml,"2,60 €",,https://prod-mercadona.imgix.net/images/ec67bb392349b880ae4fc04ccae1df51.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/1bfec706f8f804a54dd6fe6498026858.jpg?fit=crop&h=600&w=600,"Vino tinto dulce de aguja Rosso Dolce Cueva peccato frizzante, Botella, 750 Mililitros, 2,60€ por Unidad"
2863,Vino lambrusco y espumoso,Vino blanco espumoso sabor melón Piccolo Giovanni frizzante,Botella 750 ml,"2,50 €",,https://prod-mercadona.imgix.net/images/8b4decfbffad3876c3f6110ce4a58cec.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/c0046402688af23434b9868978cd42bc.jpg?fit=crop&h=600&w=600,"Vino blanco espumoso sabor melón Piccolo Giovanni frizzante, Botella, 750 Mililitros, 2,50€ por Unidad"
2864,Vino lambrusco y espumoso,Vino blanco espumoso sabor manzana y pera Piccolo Giovanni frizzante,Botella 750 ml,"2,50 €",,https://prod-mercadona.imgix.net/images/e963a8c5a2b0c79438b8f60ea55a84a8.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/4ef8d819f21ff1526b0c1631a5f280d5.jpg?fit=crop&h=600&w=600,"Vino blanco espumoso sabor manzana y pera Piccolo Giovanni frizzante, Botella, 750 Mililitros, 2,50€ por Unidad"
